,date_purchased,company,car_make,car_model,car_year,car_color,purchase_price,car_tier
3201,2020-05-19,"Lang, Stark and Hilll",Mazda,CX-9,2011,Orange,87901,Economy
3202,2022-01-27,"Jacobi, Price and Padberg",Acura,Legend,2010,Maroon,40780,Off-Road
3203,2022-08-08,Schultz LLC,GMC,Sierra 3500,2011,Green,97138,Luxury
3204,2018-12-13,Nicolas Inc,Isuzu,Trooper,2016,Fuscia,84666,Sports
3205,2019-05-19,Cruickshank-Gusikowski,Oldsmobile,Silhouette,2011,Teal,66068,Sports
3206,2019-08-26,Block-Lemke,Mitsubishi,Montero,2018,Yellow,24833,Sports
3207,2021-09-07,Nolan-Parker,Lexus,RX,2013,Teal,90259,Budget
3208,2019-07-29,Breitenberg-Mann,Mazda,RX-8,2019,Turquoise,73665,Luxury
3209,2018-06-03,"Raynor, Will and Prohaska",Oldsmobile,Aurora,2016,Pink,78580,Off-Road
3210,2021-02-01,Cruickshank-Turcotte,Audi,riolet,2023,Red,49197,Luxury
3211,2022-11-01,"Jast, Kemmer and Weissnat",Volkswagen,Touareg,2022,Khaki,20081,Off-Road
3212,2019-05-14,"Gibson, Streich and Klocko",Buick,Skylark,2017,Goldenrod,10190,Sports
3213,2018-05-01,"Erdman, Predovic and Gleason",Mercury,Milan,2010,Turquoise,81955,Economy
3214,2021-11-02,Tromp-Altenwerth,Ford,Taurus,2013,Red,33755,Off-Road
3215,2022-09-25,"Bednar, Kuphal and Hyatt",Porsche,Panamera,2012,Blue,53738,Luxury
3216,2021-01-16,Bergnaum Group,Audi,A6,2010,Turquoise,84724,Off-Road
3217,2019-03-19,Stehr-Nienow,Audi,A8,2012,Puce,17475,Sports
3218,2021-02-13,Friesen-Monahan,Volkswagen,Rabbit,2015,Turquoise,63439,Budget
3219,2019-12-12,Wilderman Group,Toyota,Corolla,2015,Pink,36846,Sports
3220,2021-05-29,Douglas-Price,Lamborghini,Murciélago,2010,Fuscia,87305,Budget
3221,2020-09-07,"Jones, Gislason and Ernser",Jaguar,XJ Series,2021,Blue,99351,Economy
3222,2022-07-28,Bogan-O'Connell,GMC,Sierra 2500,2012,Red,45895,Sports
3223,2018-12-04,Prohaska-Reichert,Lexus,HS,2012,Yellow,57451,Luxury
3224,2021-03-15,Goodwin LLC,Nissan,Quest,2022,Crimson,83936,Off-Road
3225,2020-02-27,Zulauf-Kautzer,Ford,E250,2016,Crimson,50168,Sports
3226,2022-09-30,Stracke and Sons,Lexus,LX,2013,Violet,43158,Luxury
3227,2020-04-28,Bogan Group,Ford,GT,2015,Green,20255,Budget
3228,2019-09-12,Howell-Sporer,Ford,F150,2011,Turquoise,12439,Budget
3229,2021-12-03,Stokes-Funk,Dodge,Caravan,2012,Aquamarine,23587,Off-Road
3230,2018-12-24,Hermiston LLC,GMC,Safari,2015,Yellow,51614,Sports
3231,2023-02-17,"Olson, Parker and Gulgowski",GMC,Rally Wagon 3500,2021,Maroon,52660,Economy
3232,2019-06-04,"Kozey, Torphy and Rath",Chevrolet,Monza,2020,Fuscia,78241,Economy
3233,2019-08-27,Fahey Inc,Suzuki,Reno,2016,Aquamarine,90739,Luxury
3234,2021-02-17,Beahan-Stiedemann,GMC,3500,2011,Orange,24731,Off-Road
3235,2020-09-02,"Zemlak, Schinner and Ondricka",Chevrolet,Prizm,2015,Purple,84809,Luxury
3236,2018-07-26,"Halvorson, Huel and Lakin",Mercury,Topaz,2022,Turquoise,72291,Luxury
3237,2020-01-10,"Padberg, Breitenberg and Graham",Hyundai,Accent,2013,Green,72494,Off-Road
3238,2021-01-28,Miller-Sauer,Toyota,Solara,2011,Purple,33548,Luxury
3239,2019-06-09,Sipes-Kihn,Chevrolet,Avalanche 1500,2023,Orange,69724,Budget
3240,2021-05-20,"Ratke, Grimes and Breitenberg",Suzuki,Swift,2013,Red,40979,Luxury
3241,2021-05-05,Graham Inc,Infiniti,QX56,2011,Teal,86847,Luxury
3242,2020-07-13,"Ward, Koepp and Kerluke",Audi,A4,2018,Aquamarine,63759,Off-Road
3243,2021-10-07,Farrell-Cremin,Kia,Rio,2015,Teal,25564,Luxury
3244,2021-02-18,Lakin-Ledner,Acura,Legend,2013,Crimson,70187,Sports
3245,2020-10-13,Renner LLC,Volkswagen,Cabriolet,2023,Blue,11594,Budget
3246,2023-02-13,Hauck Inc,Nissan,Sentra,2019,Violet,65253,Off-Road
3247,2021-08-07,Monahan-Jones,Cadillac,Eldorado,2022,Orange,51129,Economy
3248,2020-04-05,"Prosacco, Conn and Breitenberg",Jaguar,XJ Series,2022,Goldenrod,30356,Off-Road
3249,2021-08-12,"Cormier, Murray and Harber",Jeep,Patriot,2022,Aquamarine,18148,Economy
3250,2018-02-23,"Stehr, Schamberger and Swaniawski",Porsche,Carrera GT,2016,Khaki,15129,Economy
3251,2021-04-06,"Bode, Price and Huels",Lincoln,Town Car,2018,Violet,82688,Luxury
3252,2020-12-02,"Jones, Marvin and Hermann",Mercedes-Benz,SLK55 AMG,2022,Teal,55801,Economy
3253,2022-05-31,Pfeffer and Sons,Ford,Aerostar,2016,Fuscia,60517,Budget
3254,2022-04-28,Prohaska-Kilback,Lexus,IS,2014,Mauv,45651,Off-Road
3255,2021-01-23,Ritchie-Gislason,GMC,Sierra 3500,2011,Crimson,54002,Budget
3256,2022-10-15,"Watsica, Rowe and Jenkins",Infiniti,G37,2023,Aquamarine,54958,Off-Road
3257,2021-07-23,"Kertzmann, Wunsch and Gerhold",Buick,Park Avenue,2019,Maroon,64125,Luxury
3258,2022-02-06,"Schmitt, Kling and Mertz",Land Rover,Range Rover,2016,Purple,98873,Luxury
3259,2019-01-23,Greenholt-Gusikowski,Ford,Mustang,2019,Maroon,86347,Off-Road
3260,2023-03-20,"Parisian, McLaughlin and Hermiston",Honda,Passport,2012,Crimson,16706,Off-Road
3261,2020-07-06,"Medhurst, Hessel and Lynch",Eagle,Talon,2018,Purple,25860,Sports
3262,2019-11-30,"Okuneva, Ritchie and Dibbert",Pontiac,Grand Am,2013,Purple,11290,Sports
3263,2022-06-20,Emard Inc,Rolls-Royce,Phantom,2018,Crimson,85371,Off-Road
3264,2022-05-18,Sauer-Maggio,Maserati,Spyder,2013,Crimson,12503,Sports
3265,2019-08-09,"Simonis, Gusikowski and Hirthe",Volvo,V50,2018,Yellow,55674,Economy
3266,2020-05-16,Johns Group,Pontiac,GTO,2017,Pink,71925,Economy
3267,2019-01-29,Douglas-Koepp,Land Rover,Range Rover,2015,Yellow,88735,Luxury
3268,2018-10-12,Bode Inc,Mazda,Tribute,2013,Puce,26116,Luxury
3269,2022-06-06,Huels-Stoltenberg,Mercedes-Benz,CLS-Class,2020,Khaki,69654,Sports
3270,2022-04-17,Schuster-Kerluke,Volkswagen,Cabriolet,2017,Red,69785,Off-Road
3271,2022-08-12,Rippin-Abbott,Buick,Regal,2012,Aquamarine,27364,Off-Road
3272,2022-01-14,Schamberger and Sons,Subaru,Tribeca,2021,Teal,96835,Budget
3273,2022-06-11,Larson Group,Hyundai,Santa Fe,2021,Teal,35614,Sports
3274,2023-01-25,"Ritchie, Towne and Funk",Mercury,Cougar,2015,Maroon,18522,Budget
3275,2018-05-24,"Rau, Dietrich and West",Chevrolet,Suburban,2012,Green,49249,Budget
3276,2019-02-18,Waelchi-Ziemann,Chevrolet,Malibu,2013,Red,58809,Off-Road
3277,2021-06-20,Corwin-Weimann,Dodge,Ram 1500,2015,Yellow,80346,Budget
3278,2021-06-27,"Tromp, Boyer and Langworth",Jeep,Grand Cherokee,2014,Turquoise,51801,Off-Road
3279,2022-10-23,Lakin and Sons,BMW,3 Series,2012,Violet,71627,Luxury
3280,2020-05-14,Borer-Herzog,Mazda,Mazda6,2015,Puce,42572,Budget
3281,2022-10-02,"Terry, Osinski and Schimmel",Mercedes-Benz,SL-Class,2019,Fuscia,79147,Off-Road
3282,2018-09-29,"Kuhlman, Hoeger and Bednar",Infiniti,QX56,2011,Aquamarine,30393,Sports
3283,2018-08-09,"Kihn, Jacobson and Fay",Saab,9-2X,2014,Red,32590,Economy
3284,2019-07-28,Wilderman Inc,Mercedes-Benz,E-Class,2013,Violet,17151,Economy
3285,2019-06-26,Gorczany-Reynolds,Volkswagen,Jetta,2011,Blue,58845,Luxury
3286,2021-08-19,"O'Connell, Mraz and Ritchie",Chevrolet,Express 1500,2011,Teal,55830,Budget
3287,2022-05-08,Wiegand-Maggio,Dodge,Stratus,2013,Mauv,59684,Economy
3288,2018-12-18,"Dibbert, Streich and Fisher",Honda,CR-V,2017,Khaki,76376,Luxury
3289,2021-08-11,Dooley and Sons,BMW,7 Series,2019,Orange,96099,Economy
3290,2021-10-26,O'Keefe Group,Mazda,Tribute,2021,Crimson,89580,Luxury
3291,2022-05-18,Smith-Hermann,Chrysler,PT Cruiser,2018,Puce,60952,Economy
3292,2021-04-03,"Altenwerth, Friesen and Kutch",Cadillac,Eldorado,2018,Indigo,47145,Luxury
3293,2020-02-02,Grimes Inc,Pontiac,Grand Prix,2010,Aquamarine,82007,Budget
3294,2023-01-01,Walter LLC,Chevrolet,Camaro,2017,Goldenrod,81523,Luxury
3295,2021-06-09,Bednar and Sons,Dodge,Caravan,2021,Crimson,97486,Sports
3296,2019-01-12,Sawayn-Hodkiewicz,Porsche,911,2017,Purple,85985,Budget
3297,2022-04-22,Gleichner-Howell,Maybach,62,2015,Pink,50536,Off-Road
3298,2021-10-02,Fadel-Pfeffer,Dodge,Dakota Club,2011,Turquoise,56700,Luxury
3299,2019-10-07,Jenkins and Sons,Land Rover,Discovery,2011,Khaki,15185,Economy
3300,2018-12-26,Durgan LLC,Volkswagen,GTI,2019,Violet,15810,Economy
3301,2021-02-24,"Wolff, Berge and Connelly",Pontiac,Firebird Formula,2011,Orange,51506,Economy
3302,2020-01-28,Nitzsche Inc,Dodge,Caliber,2010,Pink,68605,Off-Road
3303,2021-04-27,Erdman Group,Mitsubishi,Galant,2023,Green,81226,Off-Road
3304,2020-05-16,"Ratke, Gutkowski and Abernathy",BMW,X5,2021,Turquoise,11121,Off-Road
3305,2019-08-12,Beatty-Hartmann,Ram,1500,2012,Teal,48730,Economy
3306,2018-04-18,"Roob, Fisher and Prohaska",Hyundai,Tucson,2016,Yellow,63646,Luxury
3307,2020-04-19,"Davis, Hansen and McKenzie",Hyundai,XG300,2010,Teal,40394,Sports
3308,2021-03-11,"VonRueden, Trantow and Larson",Volkswagen,Cabriolet,2012,Turquoise,84425,Economy
3309,2020-02-18,Schaden-Carroll,Honda,del Sol,2017,Goldenrod,34273,Economy
3310,2018-06-28,"Hane, Little and Turcotte",Mercedes-Benz,CLS-Class,2011,Puce,92086,Off-Road
3311,2018-08-23,"Koch, Romaguera and Kuhlman",Infiniti,J,2016,Goldenrod,63082,Budget
3312,2018-06-28,"Murazik, Schuppe and O'Hara",Dodge,Avenger,2010,Blue,78576,Economy
3313,2019-06-09,Bauch-Rodriguez,Chevrolet,Suburban 2500,2013,Purple,17011,Economy
3314,2022-07-16,Feil-Friesen,Infiniti,QX,2023,Teal,38095,Budget
3315,2020-12-05,Cartwright and Sons,Porsche,928,2019,Mauv,83841,Off-Road
3316,2020-09-28,"Nicolas, Christiansen and Roob",Maserati,Spyder,2019,Khaki,41928,Budget
3317,2020-09-30,Pfannerstill-Klein,Honda,Accord,2022,Purple,91775,Off-Road
3318,2022-04-26,Grimes Group,Lamborghini,Countach,2010,Goldenrod,38281,Budget
3319,2018-05-16,Miller Group,Ford,EXP,2020,Maroon,33567,Budget
3320,2019-05-19,Ernser Group,Mazda,B-Series Plus,2019,Aquamarine,71347,Sports
3321,2019-05-12,Glover-Turcotte,Daewoo,Leganza,2019,Orange,36748,Off-Road
3322,2021-01-14,"Franecki, Conroy and Kertzmann",Mercedes-Benz,190E,2012,Mauv,47039,Economy
3323,2023-04-23,"Shanahan, Bechtelar and Cronin",Ford,Thunderbird,2020,Goldenrod,85855,Luxury
3324,2020-07-12,Greenholt and Sons,Chrysler,Crossfire,2017,Turquoise,57614,Sports
3325,2021-06-26,Pouros Inc,Dodge,Challenger,2010,Purple,32409,Off-Road
3326,2021-11-16,Leffler LLC,Suzuki,Grand Vitara,2017,Goldenrod,76936,Off-Road
3327,2019-08-31,Breitenberg Inc,Honda,Insight,2010,Purple,28347,Budget
3328,2020-09-26,Moen Inc,Hummer,H1,2017,Violet,53101,Luxury
3329,2021-09-07,"Collins, Russel and Schimmel",Audi,S4,2018,Purple,17044,Sports
3330,2020-11-19,Raynor-Lowe,Chevrolet,Impala,2018,Teal,74954,Economy
3331,2019-04-03,Kovacek Inc,Suzuki,Reno,2014,Khaki,50013,Sports
3332,2018-09-22,"Keeling, Mitchell and Stiedemann",Mazda,CX-7,2016,Orange,18939,Off-Road
3333,2018-03-21,Cassin and Sons,Toyota,Supra,2014,Mauv,51814,Economy
3334,2020-09-03,Batz-Ruecker,Buick,Century,2010,Maroon,91600,Budget
3335,2020-10-06,Kuhn Inc,Dodge,Ram 3500,2016,Goldenrod,68574,Off-Road
3336,2019-10-12,Swaniawski-Wilderman,Acura,MDX,2011,Teal,80869,Luxury
3337,2023-01-15,"Sauer, Von and Nader",Aston Martin,V8 Vantage,2015,Puce,74974,Off-Road
3338,2021-03-24,Green Inc,Mercury,Mountaineer,2016,Crimson,80235,Luxury
3339,2021-08-20,Jacobs-Maggio,Porsche,Panamera,2011,Pink,97057,Off-Road
3340,2018-05-25,Hintz-Parker,Chevrolet,Camaro,2021,Teal,83512,Sports
3341,2021-12-05,"Kris, Hodkiewicz and Reinger",Hyundai,Tiburon,2011,Maroon,98339,Budget
3342,2023-01-24,"Waelchi, Gorczany and Beier",Ford,Aspire,2014,Pink,65121,Economy
3343,2021-05-05,Daugherty-Shanahan,Ram,Dakota,2011,Red,25823,Off-Road
3344,2018-09-11,Schultz LLC,Audi,5000S,2012,Blue,64653,Sports
3345,2021-04-06,Ritchie-Ledner,BMW,X5,2013,Goldenrod,76286,Off-Road
3346,2019-07-08,"Larson, Gleichner and Gutkowski",Mazda,B-Series,2014,Puce,83294,Off-Road
3347,2019-12-21,Farrell-McKenzie,GMC,Sierra 3500,2020,Fuscia,67752,Economy
3348,2018-06-10,Goyette-Sauer,Mercedes-Benz,SL-Class,2022,Mauv,26560,Off-Road
3349,2019-04-06,Terry-Nicolas,Cadillac,Escalade ESV,2010,Indigo,56076,Sports
3350,2023-03-21,Kling-Hand,MINI,Clubman,2017,Fuscia,15777,Luxury
3351,2021-07-09,"Reichel, Mraz and Kuhic",Chrysler,Prowler,2012,Puce,35425,Off-Road
3352,2018-10-13,Mueller-Rogahn,Chevrolet,Uplander,2017,Mauv,32138,Sports
3353,2018-06-13,Schmeler Group,Subaru,Legacy,2012,Fuscia,48555,Sports
3354,2022-07-24,"Monahan, Kshlerin and Zulauf",Toyota,Tacoma,2020,Yellow,10952,Economy
3355,2019-06-16,"Ledner, Deckow and Auer",Volkswagen,Jetta,2014,Violet,28954,Budget
3356,2022-12-14,Corkery-Monahan,Saab,900,2023,Orange,30275,Budget
3357,2020-04-13,Jones and Sons,Audi,TT,2010,Yellow,92510,Economy
3358,2019-02-25,"Krajcik, Ledner and Gibson",Daewoo,Lanos,2011,Aquamarine,32765,Sports
3359,2019-04-21,"Schulist, Dare and Lebsack",Nissan,Sentra,2019,Aquamarine,37249,Economy
3360,2020-11-12,Koelpin-Stracke,Pontiac,Grand Prix,2018,Blue,84420,Economy
3361,2018-11-04,"Wiegand, Sanford and Bosco",Mazda,MX-6,2021,Purple,51640,Budget
3362,2020-06-21,"VonRueden, Buckridge and Rohan",Lincoln,MKS,2013,Puce,85126,Economy
3363,2018-07-03,Macejkovic-Legros,Buick,Enclave,2018,Indigo,80909,Off-Road
3364,2018-07-28,Willms-Ondricka,Cadillac,SRX,2023,Mauv,64473,Off-Road
3365,2019-12-18,Leffler-Ebert,Dodge,D250,2020,Pink,47535,Sports
3366,2022-03-18,Jacobi and Sons,Mercedes-Benz,W201,2011,Pink,44860,Economy
3367,2021-12-24,"Ruecker, Steuber and Morar",Saab,9000,2021,Khaki,59132,Off-Road
3368,2023-03-18,Kessler-Durgan,Toyota,Tundra,2014,Teal,33444,Off-Road
3369,2019-01-21,"Glover, Haley and Labadie",Pontiac,Montana,2012,Violet,45497,Economy
3370,2023-03-22,Goyette LLC,Subaru,Outback,2019,Blue,16954,Budget
3371,2022-12-13,"Moen, Bayer and Bergstrom",Nissan,NX,2016,Crimson,43471,Sports
3372,2019-01-13,"Marks, Sporer and Torphy",Buick,Century,2019,Turquoise,44782,Off-Road
3373,2022-04-30,MacGyver-Friesen,Pontiac,Firefly,2022,Indigo,66027,Off-Road
3374,2023-02-23,"Hackett, Jenkins and Crooks",GMC,Canyon,2023,Orange,12615,Sports
3375,2020-02-06,Emard LLC,Oldsmobile,Aurora,2012,Blue,10249,Off-Road
3376,2019-01-23,Dare Inc,Mitsubishi,Mirage,2023,Violet,68523,Luxury
3377,2020-11-01,"Jacobi, Heathcote and Gibson",Dodge,Dakota,2021,Turquoise,51588,Off-Road
3378,2021-08-26,"Osinski, Hammes and Kirlin",Toyota,Land Cruiser,2019,Yellow,56020,Off-Road
3379,2021-01-08,"Dietrich, Williamson and Schaefer",Toyota,FJ Cruiser,2011,Purple,31904,Luxury
3380,2020-09-05,Hansen-Russel,Bentley,Arnage,2016,Purple,73220,Off-Road
3381,2022-08-24,"Hills, Zulauf and Moen",Ford,Bronco,2016,Yellow,93619,Sports
3382,2019-05-17,"Murphy, Gottlieb and Brown",Suzuki,SJ,2011,Green,29981,Sports
3383,2018-02-03,"Osinski, Rogahn and Hammes",Mitsubishi,Challenger,2023,Indigo,19167,Budget
3384,2020-02-21,Connelly-Hyatt,Pontiac,Montana SV6,2012,Purple,80625,Budget
3385,2020-07-21,"Bayer, Ritchie and Lindgren",Mercedes-Benz,C-Class,2012,Orange,35297,Economy
3386,2019-02-26,"Prohaska, Simonis and Heidenreich",Pontiac,Solstice,2017,Goldenrod,91779,Sports
3387,2022-06-28,Schaefer-Boyer,Hyundai,Veracruz,2012,Khaki,44830,Off-Road
3388,2022-04-25,O'Hara Inc,Buick,Regal,2015,Turquoise,47679,Economy
3389,2022-11-10,"Reilly, Hegmann and Anderson",Volvo,V70,2015,Red,82042,Sports
3390,2021-11-14,Kshlerin Inc,Lexus,SC,2023,Green,69944,Economy
3391,2019-03-01,Collins-Boyle,Audi,5000S,2016,Yellow,58665,Budget
3392,2022-11-30,"Mitchell, Hane and Bartell",Toyota,Venza,2011,Khaki,50094,Economy
3393,2019-06-06,Roob Group,Saab,9-7X,2015,Yellow,87691,Sports
3394,2018-05-16,Hettinger-Stark,Pontiac,Grand Prix,2020,Khaki,84613,Luxury
3395,2021-11-09,Moore Inc,GMC,Savana 1500,2019,Purple,81722,Budget
3396,2020-09-06,Crona-Will,Cadillac,SRX,2011,Mauv,71456,Luxury
3397,2022-08-19,Stracke-Jakubowski,Hummer,H3,2021,Teal,14623,Budget
3398,2021-01-26,"Auer, Gibson and Will",Jaguar,XK Series,2014,Puce,96359,Luxury
3399,2020-02-08,D'Amore-Klocko,Buick,LeSabre,2012,Green,60318,Economy
3400,2020-12-08,Ondricka Inc,Volkswagen,GTI,2021,Goldenrod,20809,Off-Road
3401,2020-05-24,"Konopelski, Haag and Wuckert",Dodge,Ram Van 3500,2010,Mauv,20671,Budget
3402,2019-09-11,Bernier-Herzog,Pontiac,Firebird,2022,Red,38930,Luxury
3403,2018-03-23,Herzog and Sons,Lexus,ES,2014,Maroon,98782,Economy
3404,2021-04-09,Blanda-Herman,Chevrolet,Silverado,2023,Violet,81398,Luxury
3405,2021-01-07,Gleason-Oberbrunner,Scion,xB,2015,Blue,39465,Off-Road
3406,2023-04-14,"Zemlak, Goyette and Nicolas",Subaru,Justy,2019,Aquamarine,15137,Luxury
3407,2018-08-24,Rosenbaum LLC,Eagle,Summit,2011,Puce,66844,Luxury
3408,2019-12-03,Emmerich Group,Mercury,Grand Marquis,2011,Green,84327,Economy
3409,2022-09-18,"Donnelly, Becker and Huel",GMC,Sonoma,2011,Crimson,33271,Sports
3410,2021-11-15,Reynolds LLC,Ford,F250,2010,Orange,59960,Sports
3411,2021-08-06,"Willms, Blanda and Schowalter",BMW,8 Series,2019,Teal,45623,Sports
3412,2019-09-01,"Kiehn, Romaguera and Green",Jeep,Cherokee,2020,Puce,29533,Budget
3413,2018-12-25,"Carroll, Lang and Sanford",Ford,Freestyle,2019,Violet,73825,Off-Road
3414,2020-04-27,Bergnaum-Beatty,Volkswagen,Cabriolet,2010,Green,54731,Economy
3415,2020-06-24,"Davis, Lockman and Maggio",Porsche,928,2011,Aquamarine,48779,Sports
3416,2022-12-26,Daniel-Harvey,Honda,Accord,2013,Indigo,63196,Off-Road
3417,2020-05-08,Thompson-Bayer,Chevrolet,Avalanche,2014,Mauv,79807,Sports
3418,2020-11-23,Klein Group,Acura,ZDX,2011,Aquamarine,40949,Budget
3419,2021-07-22,Bernhard and Sons,Chevrolet,Camaro,2020,Puce,11320,Sports
3420,2020-01-14,Streich Inc,Buick,LeSabre,2011,Maroon,57979,Luxury
3421,2019-01-11,Jacobson LLC,Chevrolet,Malibu,2012,Mauv,89099,Sports
3422,2018-12-23,"Lang, Hessel and McClure",Mazda,Mazda6,2011,Mauv,86801,Sports
3423,2021-05-31,"Nitzsche, Schultz and Rohan",Plymouth,Roadrunner,2010,Violet,16293,Sports
3424,2018-07-26,Nikolaus-Runolfsdottir,Porsche,911,2013,Green,14706,Off-Road
3425,2021-04-09,Davis-Grady,Chevrolet,Caprice,2012,Fuscia,57679,Economy
3426,2020-02-22,Kerluke-White,Honda,S2000,2016,Teal,35575,Off-Road
3427,2020-05-28,Stamm-Considine,GMC,Envoy,2018,Blue,54822,Budget
3428,2019-11-07,Vandervort Group,Ford,Laser,2019,Orange,62601,Luxury
3429,2019-08-02,"Jerde, Robel and Johnson",Mercedes-Benz,SL-Class,2011,Green,28826,Economy
3430,2020-02-26,Mosciski-Herzog,Toyota,T100,2022,Green,96866,Economy
3431,2020-04-04,Jacobs-Marks,GMC,1500,2018,Khaki,77154,Sports
3432,2019-06-09,"Goldner, Wisoky and Fay",Saturn,Sky,2022,Maroon,85957,Budget
3433,2022-05-11,"Kub, Hodkiewicz and Hilpert",Mercury,Mountaineer,2015,Red,83775,Luxury
3434,2018-04-12,Walter and Sons,Pontiac,G3,2010,Maroon,79641,Luxury
3435,2023-03-20,Wolff-Schamberger,Acura,RL,2019,Crimson,69563,Economy
3436,2021-08-07,Upton LLC,Geo,Metro,2017,Red,42742,Economy
3437,2019-11-03,"Bruen, Waelchi and Wilderman",Toyota,Highlander,2012,Goldenrod,32101,Budget
3438,2019-08-26,Kuhic-Roob,Chevrolet,Sportvan G20,2014,Puce,47240,Sports
3439,2020-03-09,Emard Group,Oldsmobile,Aurora,2022,Teal,84591,Sports
3440,2022-01-02,"Kris, Schimmel and Jones",Porsche,968,2018,Blue,77317,Off-Road
3441,2018-02-09,Tillman and Sons,Chrysler,Town & Country,2022,Red,64898,Off-Road
3442,2021-11-26,"Bins, Greenfelder and Cremin",Nissan,Frontier,2016,Goldenrod,92688,Off-Road
3443,2018-02-16,"Botsford, Schroeder and Spencer",Acura,RL,2014,Indigo,18120,Sports
3444,2018-11-16,O'Keefe Group,Mercedes-Benz,E-Class,2018,Aquamarine,33863,Sports
3445,2021-05-13,"Smith, Harvey and Kreiger",Acura,RSX,2021,Yellow,92958,Off-Road
3446,2021-12-08,Barton Inc,Chevrolet,SSR,2011,Fuscia,88456,Off-Road
3447,2020-03-31,Koepp LLC,Mitsubishi,Galant,2023,Teal,44612,Sports
3448,2018-06-08,Bednar-Auer,GMC,Suburban 1500,2022,Green,43930,Luxury
3449,2018-01-10,Ruecker-Beahan,Volvo,V90,2010,Indigo,91555,Off-Road
3450,2023-04-02,Marvin-Kuhn,Ford,Escort,2022,Fuscia,86431,Budget
3451,2018-11-10,Legros-O'Hara,Dodge,Dakota,2016,Pink,82536,Luxury
3452,2022-10-30,Goldner-D'Amore,Infiniti,Q,2021,Indigo,68656,Budget
3453,2018-06-22,Cummings-Hudson,Hyundai,Accent,2017,Maroon,34465,Budget
3454,2022-08-11,Prohaska LLC,Saab,9-7X,2010,Red,83019,Budget
3455,2019-11-26,"Heathcote, Kerluke and Dooley",GMC,Yukon XL 1500,2015,Aquamarine,37548,Economy
3456,2021-06-05,"Hansen, Oberbrunner and Dooley",Ford,E250,2015,Red,42157,Sports
3457,2018-03-22,Bauch Inc,Oldsmobile,Bravada,2017,Maroon,14219,Economy
3458,2021-02-14,Lowe Group,Saturn,L-Series,2022,Violet,66346,Off-Road
3459,2020-11-26,"Zulauf, Lind and Dicki",Toyota,Celica,2015,Maroon,67764,Off-Road
3460,2019-10-31,Zemlak Inc,Kia,Sedona,2014,Pink,79312,Sports
3461,2021-12-14,Dooley-Simonis,Alfa Romeo,Spider,2023,Orange,55952,Luxury
3462,2018-12-03,Schulist Group,Lincoln,Town Car,2015,Violet,65686,Economy
3463,2018-05-16,Schaden Inc,Volvo,V50,2010,Turquoise,38335,Luxury
3464,2020-04-12,"Heathcote, Jakubowski and Torphy",Volkswagen,Beetle,2023,Puce,49744,Economy
3465,2020-11-22,Doyle and Sons,Mitsubishi,Pajero,2013,Green,43363,Off-Road
3466,2023-03-30,Runolfsdottir-Marks,Nissan,Sentra,2010,Fuscia,26924,Budget
3467,2020-07-12,Hettinger-Spinka,GMC,Rally Wagon G3500,2015,Violet,65589,Budget
3468,2022-12-21,Kilback Group,MINI,Clubman,2011,Blue,27838,Budget
3469,2022-04-10,Klocko-Bartell,Honda,Odyssey,2022,Yellow,61268,Off-Road
3470,2023-04-06,Parisian-Bernier,Lamborghini,Murciélago,2012,Teal,71116,Luxury
3471,2020-07-26,Mohr and Sons,Honda,Accord,2017,Fuscia,15696,Sports
3472,2021-10-05,"Altenwerth, Miller and Hegmann",GMC,Savana 2500,2021,Purple,17502,Economy
3473,2021-12-03,Becker-Cremin,Kia,Optima,2011,Aquamarine,87888,Off-Road
3474,2018-03-28,Wilkinson-Dickinson,Nissan,Murano,2017,Aquamarine,91400,Economy
3475,2019-12-31,Lueilwitz LLC,Pontiac,Montana,2016,Orange,65176,Luxury
3476,2019-12-24,Pacocha LLC,Chevrolet,Suburban 1500,2011,Purple,78596,Economy
3477,2022-04-04,Jast-Mueller,Honda,del Sol,2022,Aquamarine,50872,Budget
3478,2019-03-03,"Gutmann, Windler and Paucek",Buick,Riviera,2010,Indigo,11846,Budget
3479,2020-12-02,"Cremin, D'Amore and Lemke",Mercedes-Benz,SLK55 AMG,2018,Maroon,15528,Budget
3480,2018-12-15,Ankunding Inc,Rolls-Royce,Phantom,2017,Blue,90206,Off-Road
3481,2019-12-02,O'Keefe-Halvorson,Hummer,H1,2018,Red,87841,Economy
3482,2018-10-14,Satterfield Group,Volkswagen,Type 2,2012,Aquamarine,57551,Budget
3483,2022-12-19,O'Keefe Group,Dodge,Viper,2013,Turquoise,13092,Economy
3484,2018-04-27,Hermann-Corkery,Chevrolet,HHR,2011,Fuscia,34181,Budget
3485,2019-05-22,Farrell and Sons,Bentley,Arnage,2013,Violet,76212,Budget
3486,2019-05-05,Huel Group,Ford,Explorer Sport Trac,2010,Goldenrod,77141,Sports
3487,2019-01-02,Mayer Inc,Hyundai,Entourage,2017,Purple,28093,Sports
3488,2021-09-16,Goodwin-Farrell,Honda,Prelude,2018,Crimson,47629,Economy
3489,2021-09-19,Witting Group,Ford,Taurus,2019,Pink,58262,Economy
3490,2020-11-09,Weimann-Kohler,Chevrolet,Corvette,2021,Orange,62438,Off-Road
3491,2021-04-21,"Cronin, Huel and Reynolds",BMW,M3,2011,Maroon,37716,Luxury
